,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
58,1694,Better Collective,Gambling & Casinos,20.016,-4.969,0.284,1029.654,5726.975,0.1121,10352.66,55.835,0.04259,-2083.511,3449.717,0.02609,-0.06995,-0.01667,Sweden,Mid Cap,BETCO,23.829,2021-11-17,BETCO.ST,-0.01667,,69.892,6.355,3.001,0.84706,2022-01-28,Q3-2021,Consumer Durables,-0.6039657745838282,0.17979020337962012,-0.009300693601117405,-0.16944653262834228,0.5350507906098215,0.47012257553103576,0.5030629046413777
59,1677,BHG Group,Retailers,51.36,-5.896,0.936,3372.0,13528.9,0.0665,11077.0,54.437,0.09233000000000001,-1878.6,5211.9,-0.07615,-0.31334,-0.4275,Sweden,Large Cap,BHG,18.756,2022-01-28,BHG.ST,-0.4275,,22.825,0.875,2.125,0.5677300000000001,2022-01-28,Q4-2021,Consumer Durables,-0.3604443676970011,0.24924421054187704,0.17162851802823864,2.9135816772696934,0.4589474196697947,0.40534092329454374,0.5398857917136022
60,1376,BICO Group,Medical Equipment,84.523,-3.089,0.144,825.859,6784.6,-0.02842,11266.41,66.097,-0.04255,-3647.259,4396.4,-0.5971500000000001,-0.6777200000000001,-0.37579,Sweden,Large Cap,BICO,-69.235,2021-11-10,BICO.ST,-0.37579,,-52.674,11.527,2.563,5.99715,2022-01-28,Q3-2021,Health Care,-0.8296012646710946,0.12172552545470625,-0.21457660806128886,-4.344345547922291,0.6836750949718273,0.603973325947843,0.45268661894448214
61,33,Bilia,Auto & Equipment,22.958,60.384,2.045,5870.0,17240.0,0.17989999999999998,13888.28,33.96,0.31129,230.0,4597.0,-0.07529,-0.27327,0.25673999999999997,Sweden,Large Cap,BILI A,9.278,2021-10-26,BILI-A.ST,0.25673999999999997,0.04441,9.255,0.394,3.021,0.11441000000000001,2022-01-28,Q3-2021,Consumer Durables,0.05003262997607135,0.3404872389791183,-0.03711732100778142,-1.1839820498174087,0.32520816963453186,0.2960152998586673,0.28732349977495747
62,34,BillerudKorsnäs,Forest & Wood Products,101.151,13.001,0.69,13245.0,37978.0,0.07599,31111.551,31.495,0.0741,2393.0,20041.0,-0.17062000000000002,-0.19631,-0.043550000000000005,Sweden,Large Cap,BILL,17.637,2022-01-28,BILL.ST,-0.043550000000000005,0.02858,20.951,1.187,1.552,0.044500000000000005,2022-01-28,Q4-2021,Materials,0.11940521930043412,0.34875454210332296,0.016809303507116846,0.4230937431386995,0.25609110209909786,0.22076223650164778,0.36412689598956094
63,389,BIMobject,IT Services,1.312,-10.431,0.313,55.875,390.114,-8.49677,713.318,49.884,-0.31005,-68.382,298.81,-0.22307,-0.32185,-0.5789500000000001,Sweden,First North,BIM,-4.221,2021-11-02,BIM.ST,-0.5789500000000001,,-7.7,5.842,2.387,-0.20734000000000002,2022-01-28,Q3-2021,Technology,-0.2288477627924099,0.14322736430889432,0.00543941607559395,0.07452268945756012,0.5483311212042187,0.4548546952766836,0.6689650114402893
64,1538,BioArctic,Biotechnology,14.681,-66.646,0.029,-20.783,935.222,,9193.464,50.599,-0.14127,-137.945,807.185,-0.11675,-0.26582,0.13663999999999998,Sweden,Mid Cap,BIOA B,-63.741,2021-10-21,BIOA-B.ST,0.13663999999999998,,-80.624,343.027,11.39,-0.13092,2022-01-28,Q3-2021,Health Care,-0.1708963868258206,-0.022222531120953102,-0.039811527461967144,-0.9210315248643203,0.5554371811425494,0.42816677572228823,0.3961630697779933
65,35,BioGaia,Health Products,8.185,54.897,0.39,563.879,1967.688,0.7364499999999999,9956.628,35.358,0.10683999999999999,181.369,1838.81,-0.06805,-0.027610000000000003,0.05794,Sweden,Mid Cap,BIOG B,34.27,2021-10-21,BIOG-B.ST,0.05794,0.006919999999999999,50.679,12.989,5.415,1.7641200000000001,2022-01-28,Q3-2021,Food and Beverage,0.09863389909778607,0.28656931383430706,0.06053165704507246,1.8077021182631166,0.36875080213310596,0.3029484611403933,0.30689890502166955
66,36,Bioinvent,Biotechnology,4.299,-6.573,0.074,-134.742,1520.183,-0.8024,2245.286,47.172,-0.11840999999999999,-341.616,1445.495,0.04861,-0.20265999999999998,-0.32454,Sweden,Mid Cap,BINV,-5.989,2021-10-28,BINV.ST,-0.32454,,-13.118,19.83,1.553,1.16077,2022-01-28,Q3-2021,Health Care,-0.2363314988983013,-0.08863538139816061,0.02254320937090193,0.4698324531865552,0.4344071646723719,0.3903491073228538,0.43975660961153945
67,37,Biotage,Medical Equipment,26.297,45.092,0.791,721.655,1503.0,0.31533,12250.42,39.544,0.18661000000000003,271.676,1090.0,-0.31283,-0.23207999999999998,0.27632,Sweden,Large Cap,BIOT,44.536,2021-10-28,BIOT.ST,0.27632,0.00814,59.078,10.311,11.239,0.058129999999999994,2022-01-28,Q3-2021,Health Care,0.2492440366972477,0.4801430472388556,-0.0035193087350293695,-0.09513286360710446,0.35859488967800307,0.3305992277847111,0.3390521016753454
68,1429,Biovica,Biotechnology,1.266,-30.525,0.014,5.105,165.02,-1.24253,1010.614,60.698,-0.31554,-33.108,156.917,-0.15476,-0.34015,-0.14044,Sweden,First North,BIOVIC B,-17.974,2021-06-17,BIOVIC-B.ST,-0.14044,,-20.375,431.517,6.44,-0.22274999999999998,2022-01-28,Q2-2022,Health Care,-0.21099052365263163,0.030935644164343717,-0.0012189888366925805,-0.021310610603559668,0.5712365554877263,0.5066656724954006,0.5242560825091351
69,1577,Bio-Works,Pharmaceuticals,2.134,-11.064,0.208,41.921,56.915,-2.98669,718.404,72.102,-0.31294,-64.933,47.968,0.035179999999999996,0.1942,1.3462399999999999,Sweden,First North,BIOWKS,-47.003,2021-08-20,BIOWKS.ST,1.3462399999999999,,-41.743,60.732,14.977,-0.17315999999999998,2022-01-28,Q2-2021,Health Care,-1.3536732821881254,0.7365545111130634,0.05491840284792637,1.0286543936921788,0.6661604380953795,0.6128607357219522,0.48931446682181123
70,38,Björn Borg,Clothing & Footwear,3.614,11.733,1.106,435.267,676.127,0.21819,1119.086,44.017,0.23456,95.381,324.919,0.17881,0.25706,1.3153,Sweden,Small Cap,BORG,12.301,2021-11-19,BORG.ST,1.3153,0.03371,14.684,1.496,3.444,0.02582,2022-01-28,Q3-2021,Consumer Durables,0.2935531624804952,0.6437651506299852,0.12103530846074528,3.2395433610711883,0.3996220837818397,0.3545521370084634,0.34242694167877563
71,40,Boliden,Mining - Steel & Aluminum,498.273,13.305,0.889,12851.0,75441.0,0.1902,104973.5,32.135,0.17653,7890.0,48253.0,0.24772,0.14294,0.37464,Sweden,Large Cap,BOL,9.689,2021-10-22,BOL.ST,0.37464,0.03713,12.324,1.566,2.175,0.08951,2022-01-28,Q3-2021,Materials,0.1635131494414855,0.1703450378441431,-0.0732103391563107,-2.229632537523262,0.3134310616019108,0.30678063957534174,0.30093920427790055
72,1325,Bonava B,Real Estate,24.89,4.933,0.672,2344.0,24404.0,0.1341,8582.709,30.737,0.11721,1740.0,7734.0,-0.07589,-0.1434,-0.05662,Sweden,Mid Cap,BONAV B,9.174,2021-10-28,BONAV-B.ST,-0.05662,0.06633,9.39,0.523,1.11,-0.03024,2022-01-28,Q3-2021,Financials,0.22498060512024826,0.09604982789706605,-0.030446695885021136,-1.2043786361160667,0.2803902196659854,0.2607162308918514,0.23169505730250073
73,1474,Bonesupport,Biotechnology,7.03,-27.903,0.597,182.64,342.678,-1.31334,2513.472,93.132,-0.31059000000000003,-90.078,284.921,-0.00903,-0.5206000000000001,-0.45915,Sweden,Mid Cap,BONEX,-26.873,2021-11-04,BONEX.ST,-0.45915,,-27.754,12.281,8.822,-0.2912,2022-01-28,Q3-2021,Health Care,-0.31615079267586454,0.5329784812564564,0.12059656618402004,0.7609325698582313,0.8280920273728825,0.46794151077183216,1.4525410397217877
74,1463,Boozt,Clothing & Footwear,31.951,-16.806,1.091,2157.1,4830.1,0.14317,11197.55,36.574,0.08499000000000001,-666.3,2190.9,0.15928,-0.1,0.0048,Sweden,Large Cap,BOOZT,43.811,2021-11-09,BOOZT.ST,0.0048,,60.028,2.124,5.111,0.61412,2022-01-28,Q3-2021,Consumer Durables,-0.30412159386553467,0.44659530858574353,0.00318500185298487,0.07801077241771212,0.4042164119750177,0.37903092737722643,0.37419222057501156
75,244,Boule Diagnostics,Medical Equipment,0.567,400.071,0.768,180.0,541.2,-0.06202,960.171,43.72,-0.09712,2.4,273.9,-0.012969999999999999,-0.1661,-0.11696,Sweden,Small Cap,BOUL,-49.828,2021-11-10,BOUL.ST,-0.11696,0.011120000000000001,-36.095,2.309,3.506,-0.02854,2022-01-28,Q3-2021,Health Care,0.008762322015334063,0.3325942350332594,0.0024857690309409985,0.055913880228702466,0.3946562318702862,0.36736929815422986,0.4074560627118365
76,909,Bravida,Installation,19.872,29.688,1.167,3136.0,18227.0,0.19186,22117.92,23.308,0.16485,745.0,6221.0,-0.13716,-0.18154,0.058710000000000005,Sweden,Large Cap,BRAV,17.639,2021-10-26,BRAV.ST,0.058710000000000005,0.02311,21.4,1.04,3.555,0.08449,2022-01-28,Q3-2021,Industrials,0.119755666291593,0.17205244966258848,0.01631424926527958,0.7249723756634557,0.2567224050358056,0.2414488383264118,0.20624587825461316
77,268,Bredband2,Telecommunications,1.523,39.086,1.073,476.472,1291.766,0.0866,1918.975,20.968,0.09531,49.096,512.975,-0.16805,-0.11283,-0.05425,Sweden,First North,BRE2,33.052,2021-11-09,BRE2.ST,-0.05425,0.024940000000000004,39.314,1.385,3.741,3.28074,2022-01-28,Q3-2021,Telecom,0.09570836785418392,0.3688531823875222,-0.031201819984238433,-1.3808765628069262,0.20827047518439454,0.18918318793045466,0.2070926623702144
78,42,Brinova Fastigheter,Real Estate,2.05,-3.957,0.051,239.6,7313.2,0.03849,4178.332,44.3,0.1242,-1056.0,2704.6,-0.14542,0.02878,0.38835000000000003,Sweden,Mid Cap,BRIN B,38.125,2021-10-29,BRIN-B.ST,0.38835000000000003,,11.303,11.148,1.545,0.34421,2022-01-28,Q3-2021,Financials,-0.3904459069733048,0.03276267570967566,0.03075236619122701,0.605091639164779,0.382011496048348,0.36167579244284054,0.46579736604796085
79,43,BTS Group,Business Consultants,2.95,-238.792,0.763,,2318.817,0.26797,6529.038,38.361,0.19856000000000001,-27.342,905.046,-0.19762000000000002,0.040119999999999996,0.39545,Sweden,Mid Cap,BTS B,25.102,2021-11-10,BTS-B.ST,0.39545,0.00356,36.228,3.691,7.214,0.21191,2022-01-28,Q3-2021,Industrials,-0.030210619128751465,,-0.04658138197030981,-0.7198832140047122,0.4647303179883887,0.36373512226075816,0.5930481630960731
80,375,Bufab,Industrial Components,26.443,111.848,0.916,1518.0,6020.0,0.1423,12862.46,46.884,0.19215,115.0,2243.0,-0.06897,0.030529999999999998,0.78006,Sweden,Large Cap,BUFAB,23.085,2021-10-27,BUFAB.ST,0.78006,0.00815,29.281,2.331,5.734,0.14907,2022-01-28,Q3-2021,Industrials,0.051270619705751225,0.2521594684385382,-0.031457876798223205,-0.7088213742168282,0.42484729102097796,0.3969784106189933,0.4067543865751288
81,254,Bulten,Industrial Components,7.181,29.883,1.199,754.0,3216.0,0.13437,1912.536,35.111,0.11057,64.0,1618.0,0.125,-0.01942,0.029449999999999997,Sweden,Mid Cap,BULTEN,9.187,2021-10-28,BULTEN.ST,0.029449999999999997,0.022000000000000002,10.54,0.496,1.182,0.05685,2022-01-28,Q3-2021,Industrials,0.03955500618046971,0.23445273631840796,-0.1003663865820632,-3.5962368987652336,0.3506756553707508,0.32889350129196937,0.25578768957040837
82,44,Bure Equity,Holding Companies,34.819,-44.986,,,22710.0,0.28029,22763.131,41.476,0.25392,-506.0,22661.0,-0.2416,-0.33086,0.11393,Sweden,Large Cap,BURE,3.549,2021-11-11,BURE.ST,0.11393,0.00651,3.954,,1.005,0.31722,2022-01-28,Q3-2021,Financials,-0.02232911168968713,,0.010398544702629353,0.309109098770855,0.36719300459469445,0.3366702726363875,0.30831909126367035
83,2282,Byggfakta,Information Services,6.003,,,,,,11261.35,43.405,,,,-0.24041,-0.9104800000000001,-0.9407599999999999,Sweden,Large Cap,BFG,,,BFG.ST,,,,,,,2022-01-28,Q4-2020,Industrials,,,-1.9563164613323192e-05,-0.0004130845878282919,0.43405,0.3709897004338871,0.43405
84,45,Byggmax,Retailers,31.462,12.603,1.259,2633.0,6073.0,0.24272,4385.828,37.958,0.27575,348.0,2252.0,-0.02706,-0.00828,0.22801,Sweden,Mid Cap,BMAX,7.683,2022-01-26,BMAX.ST,0.22801,0.05563,7.029,0.574,1.948,0.2311,2022-01-28,Q4-2021,Consumer Durables,0.15452930728241562,0.4335583731269554,-0.055085612314151655,-1.5321034969144711,0.3707828591009375,0.34371637748142975,0.32952602567773337
85,598,Byggmästare AJ Ahlström,Holding Companies,0.772,-17.802,0.353,1013.001,2226.699,0.38856999999999997,2426.571,47.761,0.33753999999999995,-136.311,1729.861,0.125,-0.13055,0.93605,Sweden,First North,AJA B,3.945,2021-11-19,AJA-B.ST,0.93605,,3.991,3.087,1.403,0.88024,2022-01-28,Q3-2021,Financials,-0.07879881678354504,0.45493396278527093,-0.02501947118591119,-0.6170595086220718,0.5570523780131462,0.41623662329771544,0.37161284756224733
86,1379,Byggpartner,Construction & Infrastructure,1.451,16.184,2.737,139.955,756.455,1.55437,1047.255,35.992,0.37034999999999996,64.709,176.774,0.03593,0.08396,0.32669,Sweden,First North,BYGGP,10.95,2021-11-17,BYGGP.ST,0.32669,0.04046,15.996,0.506,5.924,0.11068,2022-01-28,Q3-2021,Industrials,0.36605496283390093,0.18501431017046618,-0.030598465528438035,-0.7228855109620155,0.34377407254267184,0.3192267978134503,0.38794465321890287
87,1719,Calliditas Therapeutics,Pharmaceuticals,63.822,-8.056,0.112,-132.619,1768.664,-0.94296,4930.616,106.329,-0.34474,-612.016,1261.849,0.10047,-0.26863,-0.21631,Sweden,Mid Cap,CALTX,-9.022,2021-11-18,CALTX.ST,-0.21631,,-10.574,24.831,3.907,0.22808,2022-01-28,Q3-2021,Health Care,-0.48501524350377895,-0.07498258572572292,0.12409228565066244,1.1539514503108879,0.7507854832702272,0.5402116407177048,0.9855913643525279
88,921,Camurus,Pharmaceuticals,15.143,-38.73,0.5,453.671,1046.007,-0.41253,7051.009,44.993,-0.17149,-182.055,827.468,-0.20715,-0.27915,-0.3602,Sweden,Mid Cap,CAMX,-38.221,2021-11-04,CAMX.ST,-0.3602,,-49.427,13.473,8.521,0.05697,2022-01-28,Q3-2021,Health Care,-0.22001455041161713,0.4337169827735378,-0.007022782290657448,-0.1958080264814242,0.408084203735152,0.3478622903459908,0.32871411876658885
89,748,Cantargia,Biotechnology,8.424,-3.371,,-303.841,697.947,-1.06946,1613.107,78.286,-0.502,-478.594,635.077,-0.017689999999999997,-0.31489,-0.7185299999999999,Sweden,Mid Cap,CANTA,-3.007,2021-11-11,CANTA.ST,-0.7185299999999999,,-5.06,,2.54,0.5691299999999999,2022-01-28,Q3-2021,Health Care,-0.7535999571705478,-0.4353353478129428,0.02425922971836414,0.2620636645761355,0.7177499182119133,0.6084012748108657,0.8484179343636444
90,2252,Cary Group,Auto & Equipment,12.514,-33.267,0.55,1273.6,3557.0,0.06334,11161.02,43.405,-0.00338,-335.5,1560.0,-0.12371,-0.9104800000000001,-0.9407599999999999,Sweden,Mid Cap,CARY,72.639,,CARY.ST,,,-2110.973,5.701,7.154,,2022-01-28,Q3-2021,Consumer Durables,-0.21506410256410258,0.3580545403429856,-1.9563164613323192e-05,-0.0004130845878282919,0.43405,0.3709897004338871,0.43405
91,46,Castellum,Real Estate,183.398,-6.763,0.047,4137.0,126514.0,0.03288,73813.781,27.945,0.16176,-10914.0,62622.0,-0.08448,-0.11704,0.058499999999999996,Sweden,Large Cap,CAST,30.296,2021-10-19,CAST.ST,0.058499999999999996,0.03232,5.791,12.399,1.179,0.23906,2022-01-28,Q3-2021,Financials,-0.17428379802625277,0.032699938346744235,-0.028257786176470456,-1.0983650303569452,0.23037897282958064,0.21862006299076042,0.23579309345540622
92,274,Catella B,Investment Banking,3.839,-3.652,0.344,1139.0,4843.0,0.00724,3644.396,36.263,0.042039999999999994,-998.0,1586.0,0.10294,0.39122999999999997,0.23134,Sweden,Mid Cap,CAT B,215.019,2021-11-11,CAT-B.ST,0.23134,0.02182,51.332,2.189,2.298,0.19876000000000002,2022-01-28,Q3-2021,Financials,-0.6292559899117276,0.23518480280817675,-0.0493221929519575,-0.9460220755845252,0.40345969079770494,0.31471996597023966,0.477838072655775
93,47,Catena,Real Estate,22.176,-46.95,0.056,1072.0,24055.801,0.04871,21273.131,29.252,0.23042,-453.1,10174.0,-0.04621,0.00097,0.32138,Sweden,Large Cap,CATE,30.397,2021-10-28,CATE.ST,0.32138,0.014530000000000001,9.068,15.715,2.091,0.21992,2022-01-28,Q3-2021,Financials,-0.04453508944367997,0.04456305570535772,-0.023670536253090457,-0.8300719449614474,0.26445645415345775,0.25891500745494145,0.2613557168831224
94,984,Catena Media,Gambling & Casinos,33.416,16.407,0.359,1232.63,3843.776,0.01714,3895.845,53.041,-0.02382,237.449,2330.094,-0.09551,-0.16927,0.76102,Sweden,Mid Cap,CTM,89.342,2021-11-17,CTM.ST,0.76102,,-66.098,2.823,1.672,0.01316,2022-01-28,Q3-2021,Consumer Durables,0.10190533085789673,0.32068205847583214,-0.2055475201165965,-3.8290207736878847,0.5377709955612566,0.47243589861554336,0.49199893420141677
95,2023,CDON,Retailers,3.963,78.446,1.955,235.1,319.1,-2.07643,2322.0,70.041,-0.1656,29.6,202.3,-0.16782,-0.19643,-0.33457000000000003,Sweden,First North,CDON,-65.503,2021-10-21,CDON.ST,-0.33457000000000003,,-64.371,3.723,11.478,1.02346,2022-01-28,Q3-2021,Consumer Durables,0.1463173504695996,0.7367596364775931,0.06916551937845106,1.3738587847738701,0.8360399616307834,0.7041116063394736,0.4614101995713574
96,387,Cell Impact,Industrial Machinery,14.848,-12.533,0.339,33.9,205.8,-0.59195,1584.195,85.667,-0.44206,-126.4,149.3,-0.55823,-0.5686,-0.60266,Sweden,First North,CI B,-23.915,2021-10-22,CI-B.ST,-0.60266,,-18.67,22.729,10.611,1.29944,2022-01-28,Q3-2021,Industrials,-0.8466175485599464,0.16472303206997083,-0.1058286720553896,-1.4805024773097375,0.7947295993583426,0.7423195015893914,0.6551395999981431
97,49,CellaVision,Medical Equipment,8.917,112.401,0.713,363.663,746.983,0.27747,7012.488,45.813,0.22815000000000002,62.388,500.484,-0.24031,-0.31690999999999997,-0.011430000000000001,Sweden,Mid Cap,CEVI,49.11,2021-10-22,CEVI.ST,-0.011430000000000001,0.00255,61.412,13.172,14.011,0.12061,2022-01-28,Q3-2021,Health Care,0.12465533363703934,0.4868424047133603,-0.09708139164183371,-2.1572622151266336,0.3931949484752098,0.34707875636610797,0.41245132154158753
98,2140,checkin.com,IT Services,1.578,-27.002,0.229,33.688,142.964,-0.04547,1050.561,63.856,-0.03832,-38.907,130.107,-0.39792,-0.4139,-0.9407599999999999,Sweden,First North,CHECK,-216.072,2021-11-03,CHECK.ST,,,-194.139,32.063,8.075,,2022-01-28,Q3-2021,Technology,-0.2990384837095621,0.23563974147337793,0.10011458038972498,1.563191586371772,1.1067538174190474,0.7968380649286775,0.5869819755996878
99,436,Christian Berner Tech,Industrial Components,0.871,-11.894,1.258,310.551,592.903,0.23257000000000003,502.741,44.306,0.18219000000000002,-42.27,190.369,-0.19033,-0.20944,-0.01832,Sweden,Small Cap,CBTT B,15.684,2021-10-21,CBTT-B.ST,-0.01832,0.02799,14.495,0.674,2.641,0.12514,2022-01-28,Q3-2021,Industrials,-0.22204245439120868,0.5237804497531636,0.11011440944426121,2.6013769743523554,0.441043480359506,0.394670704087717,0.3879542422022979
100,1676,Cibus Nordic,Real Estate,48.771,-7.776,0.055,743.461,14362.14,0.04983,10894.4,29.349,0.09058999999999999,-1401.076,4982.203,0.09655,0.07372,0.48263,Sweden,Mid Cap,CIBUS,28.304,2021-11-11,CIBUS.ST,0.48263,0.03702,21.945,13.803,2.187,0.14076,2022-01-28,Q3-2021,Financials,-0.28121616080276135,0.051765335806502374,0.009615595484244732,0.3206222728194941,0.24329060189544877,0.20668688612170466,0.27486670698909665
101,2077,Cint Group,IT Services,55.196,-102.492,0.437,652.532,2898.598,0.05085,25163.23,54.078,0.03735,-245.514,2345.147,-0.11498,0.014159999999999999,-0.9407599999999999,Sweden,Large Cap,CINT,248.949,2021-10-25,CINT.ST,,,185.45,19.888,10.73,,2022-01-28,Q3-2021,Technology,-0.10469023903405629,0.22511986829494812,0.08826519243180386,2.339806150589355,0.45518136855884395,0.41051291451941874,0.34573968911629954
102,51,Clas Ohlson,Retailers,39.296,6.612,1.305,3426.2,6395.4,0.21384,7307.84,43.405,0.2225,1105.2,2029.7,0.23367000000000002,0.26807,0.45716,Sweden,Mid Cap,CLAS B,13.312,2021-12-08,CLAS-B.ST,0.45716,0.056100000000000004,15.626,0.876,3.6,0.11706,2022-01-28,Q2-2022,Consumer Durables,0.544513967581416,0.5357288050786503,0.08018084553833282,3.0902846342167485,0.34802814591133036,0.2650094900845187,0.2377999682596235
103,1542,Climeon,Renewable Energy,5.856,-4.502,0.046,6.087,570.704,-0.5078,885.671,114.255,-0.31212,-196.718,353.546,0.98667,-0.14662,-0.7087,Sweden,First North,CLIME B,-4.779,2021-11-11,CLIME-B.ST,-0.7087,,-7.351,34.05,2.505,0.59915,2022-01-28,Q3-2021,Utilities,-0.5564141582707767,0.01066577420168774,-0.1523772002995324,-1.587466033490759,0.8700544564618387,0.715349436075033,0.8797417265332874
104,52,Cloetta,Food Processing,17.914,10.588,0.633,2148.0,9549.0,0.07684,7062.489,17.578,0.10454000000000001,667.0,4515.0,-0.09412000000000001,-0.11494,0.0165,Sweden,Mid Cap,CLA B,15.472,2022-01-28,CLA-B.ST,0.0165,0.04058,14.963,1.168,1.564,0.03154,2022-01-28,Q4-2021,Food and Beverage,0.1477297895902547,0.2249450204209865,0.03794664497786271,1.8409144736714926,0.1673253193272691,0.15910823604402144,0.18892064293879052
105,2097,CoinShares,Internet Transactions,5.168,-3.508,0.018,439.738,41170.512,-18.733,5033.824,70.342,-16.578989999999997,-1435.144,2024.538,-0.039060000000000004,0.13538,-0.9407599999999999,Sweden,First North,CS,-0.143,2021-11-04,CS.ST,,,-0.146,6.689,2.486,,2022-01-28,Q3-2021,Technology,-0.7088748148960404,0.01068089704592452,0.3149691032918198,3.3823661627915964,0.8106829610819631,0.768200120900633,0.8534674768717888
106,740,Collector,Consumer Lending,12.634,-3.668,0.061,2187.0,40583.0,0.01892,7406.039,43.202,0.11242,-2019.0,5266.0,-0.12603,0.030289999999999997,0.65793,Sweden,Mid Cap,COLL,9.643,2021-10-21,COLL.ST,0.65793,,12.51,2.997,1.406,0.15164999999999998,2022-01-28,Q3-2021,Financials,-0.38340296240030386,0.053889559667841216,-0.01745034833035153,-0.3357498674506736,0.4579194421890564,0.41608031404060414,0.47635189097389896
